content,language,doubleQuality
Polecam,POL,0
Bardzo polecam.,POL,0
Rewelacja!,POL,0
Polecam,POL,0
Polecam!,POL,0
Wszystko ok,POL,0
"wszystko zgodnie z opisem, polecam",POL,0
Polecam ,POL,0
"PRAWDZIWY proszek, nie żadna podróba czy polski wyrobek. Pięknie się rozpuszcza, dobry zapach, świetnie pierze",POL,0
OK,POL,0
"Zakup nie spełnił moich oczekiwań, ponieważ opakowanie było porozrywane, poklejone taśmą. Uważam, że powinnam zostać poinformowana o tym fakcie, a nie po fakcie, tym bardziej, że ten proszek był kupowany dla kogoś a nie dla mnie.",POL,0
"Nie ma żadnej różnicy w stosunku do proszku oferowanego na polski rynek. 
Dałem się złapać na mit o wyższości niemieckich proszków do prania ;)",POL,0
"Proszek, którego używam od lat dla jego skuteczności w praniu (doskonale radzi sobie z różnymi plamami), posiada także przyjemny zapach. Opakowanie korzystne także cenowo.",POL,0
Dopiera i ożywia kolory .Uważać na podróby!,POL,0
ok.polecam!,POL,0
nie otrzymałem do dzisiaj,POL,0
Jak zawsze rewelacyjny proszek.,POL,0
SZCZERZE POLECAM,POL,0
"Najlepszy proszek, dla mnie numer jeden, używam od wielu lat.",POL,0
ok,POL,0
produkt zgodny z opisem,POL,0
super,POL,0
Tradycyjnie kupuję ten produkt,POL,0
Persil to persil... wypierze. Ale i tak na dziecięce ubrania działa tylko dodatkowy odplamiacz. ,POL,0
Produkt Super,POL,0
Super pachnie i dobrze pierze,POL,0
Ok..tak trzymać..,POL,0
Wydajny proszek,POL,0
Żona zadowolona a to najważniejsze:)),POL,0
"Żona nie jest zadowolona, tak sobie dopiera.",POL,0
Super,POL,0
100% polecam ,POL,0
Niemiecka jakosc super ,POL,1
jakoś średnio mi pasuje - nie ta nuta zapachowa,POL,0
Wszystko OK. Produkt oryginalny,POL,0
polecam,POL,0
Polecam,POL,0
Stosuję od lat.,POL,0
polecam,POL,0
Ok.,POL,0
"Świetny zapach. Nie nazbyt intensywny, ale trwały. ",POL,0
produkt zgodny w opisem. polecam produkt ,POL,0
Ten proszek jest rewelacyjny. Polecam,POL,0
polecam,POL,0
Polecam!,POL,0
"Nic wspólnego z niemiecką jakością!
Proszek do odsiwierzania a nie do prania.
",POL,0
Pierze i pachnie tak jak polski,POL,0
Słabo pachnie. ,POL,0
"Lubię ten proszek . Dobrze wybiela, a kolorowe pranie jest ożywione w kolorach. Dodatkową zaletą tego proszku jest to pranie ładnie pachnie.
Polecam",POL,0
Przyjemny zapach. Spełnia swoje zadanie.,POL,0
Wszystko ok.,POL,0
Proszek ok,POL,0
Ten zapach po praniu to w końcu ZAPACH!,POL,0
Zgodny z opisem. ,POL,0
Bardzo dobry proszek,POL,0
"Bardzo intensywny zapach, ładnie dopiera ubrania.",POL,0
Ok,POL,0
polecam,POL,0
"Świetny proszek, bardzo wydajny",POL,0
"Żona zadowolona, zapach przyjemny.",POL,0
polecam ,POL,0
Świetnie ,POL,0
Super towar,POL,0
Świetny proszek do prania.,POL,0
Wszystko Ok. polecam !!!,POL,0
"Fajny, wydajny, dobrze dopiera.Polecam.",POL,0
Wszystko zgodne z opisem. Polecam.,POL,0
"Pierze jak polski produkt, a jest niemieckim produktem. No w skrócie nie ma szału... normalnie pachnie jak polski. nic szczególnego...",POL,1
Spełnia oczekiwania i starcza na długo.,POL,0
Mój sprawdzony proszek od lat. Polecam,POL,0
ok,POL,0
OK,POL,0
wszystko ok - polecam,POL,0
"Proszek jak proszek.Prawie zawsze kupuje Persil,ale nie widze różnicy czy ten czy tamten lepszy.",POL,0
super,POL,0
Jakość proszku - SUPER,POL,0
Zakupionego produktu nie otrzymałam,POL,0
Niezawodny,POL,0
b.dobry proszek,POL,0
Bardzo dobrze pierze. ,POL,0
Dobry produkt w dobrej cenie.,POL,0
"Wszystko jak najbardziej w porządku, polecam",POL,0
"Pięknie pachnie, taką świeżością, czystością, ładnie wypiera brud w porównaniu z innymi markami",POL,0
O.K,POL,0
Dobry proszek,POL,0
Bardzo dobry,POL,0
"Super produkt, polecam.",POL,0
ok,POL,0
ok,POL,0
polecam,POL,0
Jak zwykle proszek Persil jest niezawodny,POL,0
OK,POL,0
super,POL,0
Dobry proszek.Polecam,POL,0
Ok,POL,0
zgodnie z opisem zawsze go używam polecam,POL,0
ok,POL,0
ok,POL,0
Polecam.,POL,0
"persil jak persil, zawsze dobry",POL,0
Polecam,POL,0
super jakość,POL,0
Ok,POL,0
"zgodne z opisem, jestem bardzo zadowolony",POL,0
Słabo pachnie,POL,0
jestem zadowolona,POL,0
Wszystko w porządku. Polecam,POL,0
Wszystko jak w opisie. Bardzo dobry proszek.,POL,0
Super. Polecam!,POL,0
ok,POL,0
polecam,POL,0
Proszek jak proszek. Daję radę. Cena w porządku. Co tu wybrzydzać?,POL,0
Dobry proszek do koloru.,POL,0
Świetny,POL,0
ok,POL,0
Atrakcyjna cena. Proszek ok. ,POL,0
Dobrze dopiera plamy,POL,0
Superrrrr ,POL,0
"myślałem, że będzie lepsza jakość, produkcja polska, żaden niemiec...",POL,0
"Lubię tę markę proszków do prania - nienachalny zapach, skuteczny",POL,0
Polecam,POL,0
Ok ,POL,0
"Sprawdzony, bardzo dobry proszek.",POL,0
Polecam ! Dobra jakość proszku,POL,0
super,POL,0
Wszystko OK. Polecam.,POL,0
Super proszek,POL,0
"Dobre produkty, spełniają moje oczekiwania.",POL,0
Polecam,POL,0
jest dobry,POL,0
super,POL,0
Polecam,POL,0
Ok,POL,0
Super proszek wydajny ,POL,0
ok,POL,0
OK,POL,0
"produkt w porządku, szybko wysłane",POL,0
"Jeden z najlepszych proszków do kolorowych ubrań. Znacznie lepszy niż standardowa wersja. Zawiera 2 razy więcej detergentów, przez co jest niezwykle wydajny. Należy jedynie zwracać uwagę, czy kupujemy proszek niemiecki, czy holenderski. Holenderski persil megaperls (z napisem ""deep clean"" zamiast ""tiefenrein"") ma zupełnie inny, gorszy skład. Przez to jest też tańszy. ",POL,0
"Proszek rewelacja. Mega wydajny, sam pięknie pachnie lecz pranie już nie.",POL,0
Polecam,POL,0
numer 1,POL,0
Super pachnie. Wydajny.,POL,0
Jestem bardzo zadowolona,POL,0
oryginalny niemiecki produkt zawiera wszystko co nalezy tylko takie kupuje,POL,0
rewelacyjnie opdlamia,POL,0
super jakość,POL,0
"świetnie pierze, bardzo wydajny, nie uczula",POL,0
Polecam,POL,0
polecam,POL,0
Najlepsze proszki jakie miałam.,POL,0
"oryginał, polecam!",POL,0
Najlepszy proszek. Wydajny,POL,0
Rewelacja!!!,POL,0
Ok,POL,0
Polecam,POL,0
Bardzo dobry proszek,POL,0
"Dobry proszek, nie jest to pył,tylko drobne biało różowe kuleczki.",POL,0
Produkt zgodny z opisem. Bardzo polecam.,POL,0
Pięknie pachnie i  bardzo dobra jakość!!,POL,0
"rewelacja , best of the best na rynku niemieckim!",POL,0
Polecam,POL,0
"Proszek bardzo dobry jakościowo,ożywia kolory,spiera plamy.",POL,0
Super!!!,POL,0
Polecam,POL,0
Innego nawet za darmo nie chcę. Tylko i wyłącznie Persil Megaperls. Jak dla kolor.tak i białego.,POL,0
Mega jakość.,POL,0
Rewelacyjny proszek do prania. Polecam.,POL,0
Bez zastrzeżeń jakościowych.,POL,0
"Mega, wydajny,. ",POL,0
Proszek rewelacja,POL,0
Super produkt,POL,0
Super kupię ponownie,POL,0
Produkt oryginalny. ,POL,0
Ok,POL,0
"Co tam dużo mówić, to najlepszy proszek jakiego kiedy kolwiek używałam. Jakość mówi sama za siebie. ",POL,0
rewelacyjny proszek do prania,POL,0
Od dawna korzystam wyłącznie z tego rodzaju proszków. Dobra jakość przy małej ilości proszku.,POL,0
Najlepszy proszek !!!,POL,0
Wszystko ok. Polecam. ,POL,0
"Super proszek, dobrze pierze i nie ma zbyt mocnego zapachu.",POL,0
SUPER!!!,POL,0
"Wydajny,bardzo dobrze rozpuszcza się w wodzie",POL,0
Super. Polecam!!!,POL,0
najlepszy. kupuję od dawna.,POL,0
Jak do tej pory jest dla mnie najlepszy.,POL,0
ok,POL,0
Piękny zapach. ,POL,0
Kupuję od jakiegoś czasu już tylko ten proszek. Czekam na większe opakowanie. Nie ma lepszego ,POL,0
Doskonały,POL,0
Polecam,POL,0
Polecam,POL,0
"Bardzo dobry proszek, kompozycja zapachowa na rynek DE dużo lepsza niż nasze krajowe proszki. ",POL,0
super,POL,0
OK,POL,0
ok,POL,0
Super produkt,POL,0
"Opakowanie nieduże ale starcza na długo. Super pierze, dopiera i wystarczy brać mniejszą ilość, niż podaje producent. Zapach b. delikatny. Zamiast wielkich toreb proszku - ten polecam.",POL,0
"Super proszki, dopierają. Polecam",POL,0
Dobra jakość,POL,0
ok,POL,0
Stale zamawiam bo jest świetny.,POL,0
Polecam,POL,0
ok,POL,0
Wszystko OK,POL,0
Wszystko OK,POL,0
Już od kilku lat kupuje ten proszek  jeszcze mnie nie zawiódł polecam,POL,0
"wydajny, ładnie pachnie. spiera większość plam.",POL,0
Bardzo wydajny,POL,0
Najlepszy proszek na rynku.,POL,0
Najlepszy.,POL,0
dobrze dopiera,POL,0
jeszcze nie próbowałam,POL,0
"Super proszek, ciuchy nie pachną chemią po wysuszeniu. Dodaje do pralki łyżkę z czubem na 7 kg prania. Dopiera normalne zabrudzenia.",POL,0
Bardzo dobry,POL,0
"dopiera dokładnie , nie zostawia osadu",POL,0
"Świetnie pierze, bardzo wydajny.",POL,0
używamy w domu 15 lat,POL,0
Najlepszy,POL,0
Wydajny,POL,0
dobra cena,POL,0
"Nie jest idealny, ale nie wiem co może być lepiej",POL,0
oryginalny produkt  polecamy,POL,0
ok,POL,0
Bardzo polecam,POL,0
Bdb,POL,0
Polecam bardzo,POL,0
"Proszek bardzo wydajny, jakość prania na 5+.",POL,0
"Najlepsze do prania. Granulki wydajne, dobrze rozpuszczalne i dopierające delikatnie i skutecznie. Zawsze po niego wracam.",POL,0
Świetna jakość i trwały zapach,POL,0
Polecam,POL,0
ok,POL,0
polecam ,POL,0
Polecam ,POL,0
Dobre proszki.,POL,0
dla mnie najlepszy,POL,0
ładny zapach,POL,0
"Najlepszy proszę, używam od lat i nawet jak spróbuję innego to wracam do tego.",POL,0
Jeden z lepszych proszków do prania.,POL,0
Batdzo dobry,POL,0
Git,POL,0
ok,POL,0
"naprawdę multiactiv, polecam",POL,0
"Super jakosć, ładnie pachnie :)",POL,0
Produkt jest super,POL,0
"Bardzo wydajne (mega perełki, czyli dozujemy mniejszą ilość niż zwykłego proszku), świetnie dopierające i pięknie pachnące. Czego chcieć więcej?",POL,0
"dobrze pierze i super się rozpuszcza, nawet w niskich temperaturach",POL,0
może być,POL,0
Polecam,POL,0
"Dobrej jakości proszek do prania, wydajny i mocno skoncentrowany",POL,0
jest extra fajnie dopiera i pachnie,POL,0
"ładnie pachnie, po jednym praniu wydaje się dobry jakościowo",POL,0
dobra jakość,POL,0
"SUPER PROSZEK ,POLECAM.",POL,0
Najlepszy,POL,0
B.D.,POL,0
proszę bardzo dobry polecam,POL,0
o.k.,POL,0
"Znakomita jakość i wydajność (to mega perełki, więc sypiemy znacznie mniej niż proszku) w bardzo rozsądnej cenie. Czego chcieć więcej?",POL,0
Polecam,POL,0
Polecam,POL,0
super,POL,0
W miarę dobrze pierze. Zamieniłam żele do prania na ten właśnie proszek.,POL,0
Świetny proszek!,POL,0
"Proszek zgodny z opisem tj. duże opakowanie pachnącego proszku dobrze zabezpieczonego na czas transportu. Jest super, bardzo wydajny.",POL,0
Bardzo dobra jakość prania,POL,0
Wszystko ok. Tylko karton od proszku był dziurawy.,POL,0
proszek ładnie pachnie. duże opakowanie. polecam.,POL,0
od lat jestem wierna temu proszkowo. gorąco polecam bo warto jest swojej ceny,POL,0
Wszystko zgodnie z opisem,POL,0
polecam,POL,0
"bardzo ładnie pachnie, wydajny rewelacja",POL,0
nie nadaje się do prania,POL,0
OK,POL,0
Wszystko ok :),POL,0
Starcza na bardzo długo.,POL,0
Bardzo dobry proszek. Radzi sobie z różnymi plamami i to już w niskich temperaturach. Polecam.,POL,0
Najlepszy,POL,0
OK.,POL,0
"bardzo wydajne opakowanie, ogromne.",POL,0
dobra jakość w dobrej cenie,POL,0
"uwielbiam ten proszek, bardzo dobrze pierze i czyści z upornych plam a i zapach nie jest taki duszący jak w niektórych innych",POL,0
Super polecam,POL,0
Polecam,POL,0
Polecam,POL,0
Ładnie pachnie ale czy pierze lepiej niż nasze to mam wątpliwości.,POL,0
"Proszek godny polecenia, nie kłamany jak inne, i podrabiany jak większości producentów proszków zagranicznych w naszym kraju.A do tego tańszy i lepszej jakości. :) ",POL,0
Rewelacyjny,POL,0
Bardzo dobry proszek. Polecam,POL,0
"taki VW jeżeli chodzi o proszki, ok",POL,0
Najlepszy na rynku,POL,0
Ładnie pachnie,POL,0
b.dobry proszek,POL,0
Super proszek do prania,POL,0
bardzo dobry produkt w przystępnej cenie,POL,0
"Super proszek.
Lepszego na PL rynku chyba nie ma.",POL,0
bardzo dobry,POL,0
"Towar zgodny z opisem, doskonała jakość, polecam",POL,0
"Nie ma lepszego proszku do prania
Super",POL,0
Tylko ta forma! Od lat!,POL,0
"Mój ulubiony proszek, bardzo ładny zapach.",POL,0
Wszystko ok polecam,POL,0
"Skuteczny w praniu, ładny zapach i bardzo wydajny.",POL,0
extra,POL,0
o.k.,POL,0
"Weiser Rise , to proszek,którego używam od bardz dawna . Ładnie pachnie i dopiera. Dla mnie super.",POL,0
"Uwielbiam ten proszek. Idealny dla skóry moich alergików. Super dopiera, to piszę, ja-mam dwójki dzieci, która nigdy nie namaczała ubrań :)",POL,0
OK :),POL,0
Po raz kolejny ten sam proszek. ,POL,0
"Piękny zapach, dobrze dopiera w niskich temp. Polecam",POL,0
"bardzo dobry proszek, niemiecki kod",POL,0
OK.,POL,0
Kapitalny proszek.,POL,0
ok zgodnie z opisem jakość ok,POL,0
Najlepszy proszek dopiera wszystkie plamy,POL,0
Bardzo dobry proszek. Ładnie pachnie. :),POL,0
Najlepszy,POL,0
"Dobry proszek, nie zbryla się,",POL,0
super,POL,0
"kupiłam po raz pierwszy ,ale jestem bardzo zadowolona",POL,0
oryginalny  polecam,POL,0
Polecam,POL,0
Polecam,POL,0
Ok,POL,0
ok,POL,0
"Świetny proszek. Polecam, bardzo ładnie pachnie. Zapach utrzymuje się po schowaniu prania do szafy. ",POL,0
"Proszek dobry,pięknie pachnący,polecam",POL,0
Najlepszy! Używam tego proszku od kilku lat i zdecydowanie polecam.,POL,0
Polecam,POL,0
dobry proszek,POL,0
Pranie ładnie pachnie. Ubrania są czyściutkie ,POL,0
Bardzo dobra jakość proszku za przystępna cenę. ,POL,0
Polecam.,POL,0
"Bardzo dobry proszek,dopiero plamy i mocne zabrudzenia.Polecam.",POL,0
jeszcze nie wiem,POL,0
Produkt spełnia moje oczekiwania. Przede wszystkim jest pakowany w karton,DEU,0
"Pachnie dobrze, oczyść pranie i czyste, paczka ma odpowiedni rozmiar!",DEU,0
"Detergent dobrze pachnie i myje czysto, ponieważ detergent ma:-",DEU,0
"Produkt ostrożnie czyści, pachnie długo po umyciu, zawsze go dostałem.",DEU,0
Uzyskaj prawie wszystkie plamy z tymi produktywnymi detergentami bez wstępnej negocjacji.Zapach jest subtelny i nie nachalny.,DEU,0
"Używam Ariel od wielu lat, ponieważ nie znam tego inaczej niż dom moich rodziców.Moja mama zawsze korzystała z Persil lub innych marek, ale Ariel zawsze była detergentem, a także przejęła go.Muszę jednak powiedzieć, że nadal dużo testowałem z innym proszkiem do mycia.Również od Persil do Lenora po marki noname i zawsze wróciłem do Ariel.Jest to jedyny proszek do mycia, który pozostaje na praniu po wysuszeniu.To jest moje kryterium i absolutna konieczność!Jak dotąd żaden inny detergent nie był w stanie nadążyć za usuwaniem plam i na pewno pozostanie z nią!Więc jeśli chcesz świeżego zapachu prania, który nadal można rozpoznać przez pranie po wysuszeniu i chciałbyś mieć najwyższą plamę, zdecydowanie powinieneś przetestować proszek do mycia Ariel.",DEU,0
"Jak oczekujesz od Ariel, pranie jest czyste i pachnie bardzo dobrze!",DEU,0
"W ciągu ostatnich kilku miesięcy zmieniłem detergenty.Persil i Ariel byli również płynni.Nie byłem zadowolony!Na zalecenie kupiłem ten proszek Ariel i jestem naprawdę entuzjastyczny: bez niego rozpuszcza się !!Absolutnie nic nie można znaleźć na ciemnych koszulach w temperaturze 30 °.Zapach potu wychodzi całkowicie bez obróbki wstępnej, a pranie- również ręczniki są miękkie.Biorę również ten proszek tylko do mojej białej prania /bielizny.Zapach jest subtelny i dyskretny.Pranie, które pozostają w szafie, nie ma dziwnego zapachu.",DEU,0
"Entuzjastyczność tego proszku, który czyści plamy, jestem entuzjastyczny, a także cudownie pachnie suszarką czystą świeżością.",DEU,0
"W poszukiwaniu detergentu z długim zapachem, skończyłem z Arielem.Zapach jest jak babcia jak poprzednio.Pranie po prostu pachnie świeżo i czujesz się dwukrotnie czysto.",DEU,0
Produkt jest po prostu dobry i spełnia moje oczekiwania pod każdym względem,DEU,0
Lubimy detergent.Super na kolorowe pranie.,DEU,0
Teraz używaj detergentu przez bardzo długi czas i jestem bardzo zadowolony,DEU,0
"Używaj Ariel przez dziesięciolecia, a jestem bardzo zadowolony z produktu.",DEU,0
"Super produktywny, długi zapach, po prostu go uwielbiam",DEU,0
Znacznie lepsze niż wszystkie strąki i płynne detergenty,DEU,0
"Bardzo produktywne i bardzo dobrze czyszcze, dobrze pachnie.",DEU,0
"Zawsze używałem płynnego detergentu do kolorowych prania, nigdy więcej.Proszek jest po prostu świetny, moje pranie jest znacznie czystsze i pachnie doskonale.gorąco polecam",DEU,0
Brak reakcji alergicznych i dobrze oczyszcza.,DEU,0
Używam detergentu od ponad 5 lat.Następnie moja pralnia zawsze kieruje bardzo przyjemnie świeże i czyste.,DEU,0
"Detergent jest nadal dobry do mycia, ale dlaczego lata zapachu zostały zmienione na wszystko na świecie.Jestem bardzo niezadowolony z nowego zapachu!",DEU,0
"Kolory są zachowane, plamy nie;-.Zapach jest również bardzo przyjemny.",DEU,0
"Od dawna szukał odpowiedniego detergentu.Albo w pralce były resztki, pranie pachną dziwnie, albo wynik prania nie był przekonujący.Czas minął detergent kolorów Ariel.Polecamy!",DEU,0
Co jeszcze powinieneś napisać?Po prostu świetnie !!Nie potrzebujesz więcej do kolorowej prania.,DEU,0
Z przyjemnością kupię ten produkt i mogę go polecić!,DEU,0
"Rób to, co powinno: umyć głównie czyste, a kolory pozostają w porządku.",DEU,0
Używaj go przez lata i nie mogę powiedzieć nic negatywnego. Mój syn jako cierpiący na alergię może tolerować to świetnie,DEU,0
"Zapach jest świeży, ale niezbyt nachalny, plamy wychodzą bez żadnych problemów, a kolory są zachowane.",DEU,0
Tytuł już wszystko mówi!Używaj detergentu przez długi czas i jestem z niego bardzo zadowolony!,DEU,0
"Myję tylko ariel proszkiem.Wszystko staje się czyste, pachnie świeżo i nie pozostawia pozostałości.",DEU,0
"Lubię go używać, pranie staje się super czyste i dobrze pachnie!",DEU,0
"Ponad 20 lat temu kolega powiedział mi, że mieszanka enzymu z Ariel to coś wyjątkowego.W tym czasie zrobiłem jego doktorat z enzymami w zupełnie innym obszarze.Potem próbowałem Ariela i nadal jestem lojalny: ponieważ wydajność prania jest ogromna, zapach jest bardzo, bardzo subtelnie świeży.Cała sprawa jest wielokrotnie potwierdzana w teście (STIFTUNG WARENTEST. Zwycięzca testu. Dla mnie nic innego nie pojawia się w maszynie koloru lub pełnego detergentu. Nawiasem mówiąc: pełne i kolor faktycznie różnią się - ponieważ enzymy mają różnicę w różnych temperaturach . Oba. Umywa zawsze dla mnie pełną satysfakcją!",DEU,0
Zmywa się i ma przyjemnie subtelny zapach prania.,DEU,0
Oczyści również najgorsze miejsca bez wstępnego wyboru.,DEU,0
"Uwielbiam ten detergent, naprawdę dokładnie oczyszcza się, abyś nie potrzebował plam z trudnymi plamami.Ale toleruję również kilka detergentów na skórze.Jestem w tym naprawdę dobry, pachnie przyjemnie i kupiłbym to raz po raz.",DEU,0
"Najlepszy detergent od wszystkich.Wypróbowaliśmy tak wiele i zjedliśmy jedyną rzeczą, która naprawdę przekonała.",DEU,0
"Ariel Detergent jest bardzo dobry, dobrze się myje, dobrze pachnie",DEU,0
Jestem z tego bardzo zadowolony od wielu lat.Zawsze poleciłbym to.,DEU,0
"Współczynnik wyformułowania ceny bardzo dobrze - zwykłem częściej zmieniać produkty.Teraz kup tylko Ariel, bez względu na to, czy proszek czy płynny detergent",DEU,0
"Nie lubię kolejnego detergentu, kocham Ariel i czyści pranie i pozwala świecić kolorów.Cena i wyniki",DEU,0
"Jest w porządku. Wszystko ok ...











.............................",DEU,0
"W przeciwieństwie do innego proszku do mycia, emanuje to bardzo silny zapach, jak słodkie perfumy.Nic dla mnie.",DEU,0
"Jestem bardzo zadowolony!Spełnia wszystkie oczekiwania i myślę, że zapach jest całkowicie dobry 🥰",DEU,0
"Kup detergent przez lata, a ja jestem więcej niż entuzjastyczny.",DEU,0
Wykonywanie mycia i czystości doskonałe.Idealny dla dużej rodziny,DEU,0
"Robi to, co powinno zrobić.Pranie staje się czyste i ma ładny zapach.",DEU,0
"Najlepszy detergent, który jest bardzo, bardzo zadowolony",DEU,0
"Dobry zapach i bezbłędne usuwanie plamy.
Wydajność ceny pasuje",DEU,0
"Świetna cena za świetną wydajność mycia
Nieco nieporęczne podczas porcji",DEU,0
Bardzo chciałbym go kupić ponownie.To jest naprawdę bardzo miłe,DEU,0
Bardzo lubili czyste ceny i szybkie miejsca,DEU,0
SZCZYT!!Nigdy więcej butelek lub plastikowych toreb - świetnie !!,DEU,0
"Produkt spełnia moje oczekiwania ...
Po prostu super dobrze ...",DEU,0
"Wynik mycia i zapachu tylko wysoko, tylko zalecane",DEU,0
Produkt spełnia moje oczekiwania pod każdym względem,DEU,0
Dla mnie jest tylko Ariel.Uwielbiam zapach Ariel i jestem również całkowicie zadowolony z wydajności prania.,DEU,0
"Po wypróbowaniu dużo od taniego do drogiego detergentu.Tam, gdzie para również wywołała na mnie alergię lub po prostu się ze mną nie zgodziła.Nikt nie przekonał mnie tak samo jak Ariel.
Myje pranie, pachnie przyjemnie i jest od lat.",DEU,0
"Znam proszek do mycia z wcześniej, ale w tym czasie pachniał inaczej (lepiej) niż dzisiaj.A cena jest również stosunkowo wysoka.Z rabatu jest proszek do mycia, który jest znacznie tańszy, a jeszcze lepiej zapach.Próbowałem, ale znowu nie kupię go ponownie.Szkoda",DEU,1
"Nadal wiem z dzieciństwa. Kiedyś było dobre i nadal jest dzisiaj. Kto potrzebuje detergentu, który wrzucasz do maszyny jak piłka?Jest ekonomiczny, czynicie oczyściwe portfel i oszczędza odpady z tworzyw sztucznych.",DEU,0
"Najważniejsze dla mnie: mycie proszku dla kolorowych, które nie pozostawia białych plam .. które spełnia to od Dash 100%. Z pewnością jest więcej zrównoważonych produktów, które niestety rozczarowały się do tej pory. Zapach i czystość na szczyt!.Jednakże:.Naprawdę rażące głębokie miejsca nie musiały pracować w ciągu pierwszych kilku miesięcy aplikacji. Zalecenie bezwzględnego zakupu.",DEU,0
"Mam wrażenie, że coś zmieniłem w kompozycji, zapach jest nadal świetny",DEU,0
"Normalna deska rozdzielcza, parfum nie jest prawdziwą koryta",DEU,0
"Zdecydowanie już nie był.Odkryłem go tutaj ponownie w Amazon po kilku latach, zamówiłem go od razu i muszę powiedzieć, że jestem rozczarowany.Zapach jest świetny w opakowaniu, ale pranie wcale nie pachnie, szczególnie nie tak jak wcześniej, wydajność mycia była również lepsza.Nigdy więcej tego nie zamówię.Ponadto jest teraz drogie!",DEU,1
"Absolutnie ulubiony proszek proszkowy przyjemny świetny zapach, który trwa długo.",DEU,0
"Detergent pojawia się w klasycznej kartonie z maluchem.Dostaje świetny uchwyt, dopasowując dwa klapy.Opakowanie jest wystarczająco stabilne i już ujawnia zapach.Uważam, że zapach jest bardzo przyjemnie kwiecisty, ale prawie zbyt intensywny.Nie podoba mi się, jeśli pranie „pachnie” na zawsze po umyciu. Proszek rozpuszcza się bardzo szybko i bez pozostałości podczas płukania w komorze detergentowej pralki.Nawet na praniu nie ma pasków na ciemnych ubraniach, które czasami stają się widoczne w niskich temperaturach po umyciu.Po kilkukrotnym umyciu nie mogę powiedzieć, że kolory znikną. Jestem podekscytowany wydajnością czyszczenia, nawet w temperaturze 30 °.Wszystkie proste, codzienne zanieczyszczenia zostały usunięte bez przedłużenia.Lubię!",DEU,0
"Może teraz porównać świeżość deski rozdzielczej i bezpośrednio ten kolor świeży proszek.Nie ma różnic, jeśli chodzi o czystość, ale świeżość alpejska pachnie intensywniej.Również tutaj nie testowałem czystości w wysokości 20 stopni, ale pozostałem przy moich zwykłych programach.Mogę polecić oba.",DEU,0
"Ponieważ monter warsztatowy był ze mną, aby naprawić moją starą pralkę, biorę tylko proszek na jego zalecenie.Oszczędza mi to drogie naprawy i jest bardziej higieniczne, ponieważ proszek jest znacznie lepszy dla pralki. Kolor deski rozdzielczej pachnie cudownie kwiecistym i świeżym.Również pranie, zachowuje ten zapach bardzo delikatny. Mogę dawkować dokładnie po stanie mojej prania i nigdy nie zostać w maszynie, wszystko się rozpuszcza .. O tak, oczywiście wszystkie miejsca wyszły do ​​tej pory.Nawet przy 30 stopniach .. z 20 stopni można go prać.Mam też kilka z nich na półce;).Wniosek: 5 gwiazdek.Dobra cena, świetna wydajność prania i piękny zapach.",DEU,0
"Czasami detergent robi to, co obiecuje. Kiedy pudełko zostało otwarte, w kierunku mnie bardzo przyjemny zapach, który towarzyszył mi również po pierwszym myciu, wciąż na ubraniu. Nawet z reklamowanymi 20 °, pranie pachnie po prostu cudowne i cudowne Wydaje się absolutnie czyste. Jeszcze mniejsze miejsca nie były dużym wyzwaniem i zniknęły po zaledwie jednym praniu.",DEU,0
"Detergent kolorowych prania pachnie bardzo świeżo i kwiecistym przed otwarciem pudełka.Uważam, że zapach jest atrakcyjny i w żadnym wypadku nie jest zbyt nachalny. Teraz umyłem mnóstwo kolorowych prania (40 ° stopni) i wybaczam testowanie na zmiękczaczy tkaniny i proszku (zwykle używam obu, ponieważ pranie mojego małego syna jest Często bardzo przechowywane jest i pachnie dobrze po przemyciu przez zmiękczaczy tkaniny) .. wynik zaskoczył mnie bardzo pozytywnie: wszystkie plamy zostały usunięte bez pozostałości, a nawet po suszeniu pranie wciąż pachnie lekko detergentem. Mogę uratować sobie zmiękczacz tkaniny wcześniej używany w przyszłości.",DEU,0
"Nawet jeśli ten detergent jest odpowiedni tylko do kolorowych prania, możesz łatwo umyć białą lub czarną pranie.Nie ma znaczenia, w jakiej temperaturze lub czasie (w zależności od stopnia zanieczyszczenia i natury prania) rezygnuję z prania, proszek zawsze całkowicie się rozpuszcza.Nawet jeśli ręcznie umyję bardziej wrażliwą pranie, wcale nie stanowi to problemu.Proszek również tu rozpuszcza się i nic nie pozostaje za sobą. Dla mnie jest to bardzo pozytywna niespodzianka, w przeciwnym razie użyłem płynnego detergentu.",DEU,0
Cena nie pasuje do wydajności,DEU,0
"Produkt ma bardzo przyjemny zapach, nie jest zbyt nachalny i zbyt intensywny.To sprawia, że ​​pranie jest bardzo czyste, dobry wskaźnik wydajności ceny.Mój absolutnie ulubiony detergent.",DEU,0
"Pralnia pachnie świeżo przez długi czas, a proszek można dobrze podać.",DEU,0
Kupuję go jako najlepszy produkt co miesiąc,DEU,0
Bardzo dobry detergent w najtańszej cenie.Bardzo dobra wydajność mycia,DEU,0
"Uwielbiam kolorowy detergent, wspaniały zapach i długotrwała świeżość.",DEU,0
"Jesteśmy bardzo zadowoleni z tego produktu, przez szycie jest czyste i nie pachnie zbyt nachalnym",DEU,0
Bardzo dobra wydajność czyszczenia nawet w niskiej temperaturze.Przyjemny zapach,DEU,0
