content,language,doubleQuality
Bardzo dobra jakość!,POL,0
"Dobry proszek o ładnym, dość intensywnym zapachu.",POL,0
wszystko ok,POL,0
Po tym proszku ubrania przestały śmierdzieć. Miałam ten problem po innym proszku i mimo suszenia w suszarce ubrania śmierdziały stęchlizną. Po tym proszku już nie ma tego problemu.,POL,0
to moje czwarte opakowanie super czyste pranie wydajny ładnie pachnie polecam,POL,0
Polecam.,POL,0
"Pięknie pachnie, dobrze pierze",POL,0
Perfekt,POL,0
Od dłuższego czasu go używam,POL,0
"ładnie pachnie, dobrze pierze.",POL,0
Bardzo fajny proszek do każdego rodzaju ubrań,POL,0
"Super, polecam pranie czyste i pachnące .",POL,0
"Dawno nie miałam tak świetnego proszku do prania, wydajny, świetnie dopiera, kolory po praniu nie blakną , a pranie pięknie pachnie !",POL,0
Pięknie pachnie,POL,0
Super zapach i dobrze dopiera,POL,0
Polecam,POL,0
ok,POL,0
"Dobrze pierze, kiepsko pachnie",POL,0
Bardzo dobry proszek do kolorów. Polecam.,POL,0
Polecam,POL,0
ok,POL,0
"niewiarygodnie intensywny, przyjemny zapach",POL,0
Kupuje ten proszek kolejny raz jest super.,POL,0
dobry proszek w rozsądnej cenie,POL,0
Jak zwykle proszek sam w sobie super chodż opakowanie zmienione .,POL,0
polecam super zapach,POL,0
Polecam. Jeszcze dodatkowo pięknie pachnie,POL,0
"Używam proszków dash od kilku lat, jestem z nich bardzo zadowolona , fakt że takich jeszcze nie mialam zawsze używałam w zielonym kartonie. Ale myślę że będzie ok. Dopieraja wszystkie plamy ,polecam ",POL,0
Tylko ten proszek używamy.,POL,0
Bardzo dobry proszek Dash  stale go kupuje.,POL,0
Brak jakiegokolwiek zapachu,POL,0
Proszek dobrze dopiera plamy. Zapach po praniu właściwie niewyczuwalny.,POL,0
"Proszek wart swojej ceny, na pewno lepszy od tych sprzedawanych w polsce.",POL,0
Wszystko ok  świetnie dopiera ładnie pachnie i jest wydajny. Polecam,POL,0
Moj ulubiony proszek. Niewielkie opakowanie poręczne.,POL,0
"Średnio pachnie, pierze ok",POL,0
Super pranie fajny zapach ,POL,0
super,POL,0
Ok,POL,0
ok,POL,0
Bardzo dobra jakość i naprawdę usuwa plamy jak na razie to najlepszy proszek jaki ostatnio używałam,POL,0
Dobry proszek!,POL,0
ok,POL,0
ok,POL,0
"Najlepszy proszek, polecam w 100 %",POL,0
Super proszek,POL,0
Dobry proszek. Polecam.,POL,0
ok,POL,0
"Wszystko OK, polecam",POL,0
WSZYSTKO W JAK NAJLEPSZYM PORZĄDKU! :) POLECAM!,POL,0
Jeden z lepszych proszków do prania,POL,0
"Bardzo dobrze pierze. Ponieważ ostatnio używałam proszków niemieckich, to tu też nie używam dużo proszku, a wszystko jest doprane. ",POL,0
ok,POL,0
WSZYSTKO SUPER!,POL,0
Polecam. Pierze super.,POL,0
"Dobry, dość wydajny proszek.",POL,0
"Pięknie pachnie,jest idealny, bardzo delikatny.",POL,0
Polecam na 200%,POL,0
"Dobrze dopiera, ale trzeba uważać żeby nie dać za dużo do prania bo na ciemnych ubraniach mogą zostawać białe ślady. Zapach raczej niewyczuwalny.",POL,0
"Mój ulubiony proszek. Idealny dla całej rodziny, także dla bardzo małych dzieci. U nas się sprawdził. ",POL,0
Bardzo dobry ekologiczny proszek do prania,POL,0
"Super pierze i zostawia ładny, delikatny zapach. Nie spiera plam bo jedzeniu w słoiczkach dla niemowląt, ale tego chyba nic nie dopierze. ",POL,0
Jeden z lepszych proszkow bardzo dobrze dopiera delikatny przyjemny zapach.,POL,0
Śliczny zapach i skuteczny,POL,0
"Proszek super pierze, ładny, delikatny zapach i przedewszystkim ekologiczny. ",POL,0
Dobry Ale dość drogo wychodzi. ,POL,0
Dobrze dopiera i ładnie delikatnie pachnie. Polecam,POL,0
Super zapach i właściwości piorące.,POL,0
"Może i ekologiczny, ale mnie niestety uczula. Nie polecam osobom z odczynami alergicznymi po chemii domowej.",POL,0
Polecam,POL,0
"Wszystko OK
Dobra jakość",POL,0
ladni pachnie i dobrze pierze,POL,0
"Super produkt, zgodny ze zdjęciem. Polecam!",POL,0
Ładny zapach. Spełnia swoje właściwości i nie uczula jak inne chemiczne proszki.,POL,0
Hit,POL,0
"Uważam, że szału nie ma. Zapach granatu nie zostaje po praniu.",POL,0
"mam alergię, ten proszek jest ekstra",POL,0
" Jest  dobry. Nie uczula,",POL,0
Świetny proszek ,POL,0
"Świetnie pierze, bez nachalnego zapachu marketowych proszków",POL,0
"Wszystko ok, polecam.",POL,0
Pranie czyste i ładnie pachnie,POL,0
Super proszek,POL,0
"Skuteczny, ładnie pachnie, papierowe opakowanie.",POL,0
Polecam każdemu!,POL,0
ok,POL,0
Super,POL,0
Świetny proszek do prania. Nie ma bardzo intensywnego zapachu. ,POL,0
"Dla mnie najważniejsze jest to , że proszek jest przyjazny dla środowiska, natomiast zapach średni i trochę się zbryla.",POL,0
Bardzo wydajny proszek o pięknym zapachu. Idealnie dopiera rzeczy.,POL,0
"uzywam od dawna, dziala!",POL,0
dostałam aloes w porządku,POL,0
Zaskakująco skuteczny.,POL,0
świetny zapach,POL,0
"super, nie uczula",POL,0
Tani i wydajny.,POL,0
"Proszek jak proszek , cuda  nie robi ))",POL,0
Bez rewelacji proszek jak proszek plamy nie schodzą. Raczej nie warto. ,POL,0
"Może i ekologiczny, ale mnie niestety uczula. Nie polecam osobom z odczynami alergicznymi po chemii domowej.",POL,0
Proszek nie jest wyprodukowany w Niemczech.,POL,0
Nie jest to vizir i nie ma takiego opakowania na pudełku. Kiepski jakościowo. Ubrania szarzeją po praniu. Kiepsko dopiera.,POL,0
"Oceniam proszek: duży karton, mała dawka, przyjemnie pachnie, dobrze pierze. Żadnych problemów dla kogoś, kto niewiele wymaga od proszku. Jedna uwaga. To nie jest wada produktu, tylko spora niezgodność: zdjęcie sugeruje, że jest to submarka Vizir albo Vizir go rekomenduje. W rzeczywistości nie ma na opakowaniu żadnej wzmianki o Vizirze. Opakowanie niepotrzebnie wprowadza w błąd.",POL,0
Ok,POL,0
Super polecam wszystkim tak jak w opisie ,POL,0
Super proszek do prania. Produkt godny polecenia,POL,0
Zawsze kupuje i jest ok,POL,0
Polecam Zakup . ,POL,0
"zupełnie inny niż kupowane u nas w sklepach, wydajny i efektywny ",POL,0
Zgodne z opisem .Świeży zapach !!POLECAM,POL,0
ok jest różnica między tym produktem a naszym polskim i to ogromna,POL,0
Zapach ładniejszy od polskich,POL,0
Proszek rewelacyjny. Polecam,POL,0
"świetny proszek, wszystko idealnie doprane,  używam już od roku i polecam",POL,0
"Dobry, uniwersalny proszek do prania wszystkiego. Sprawdza się, nie nadaje praniu chemicznego zapachu.",POL,0
"Używam od kilku lat. Wydajny, ekonomiczny i bardzo dobrze piorący proszek. ",POL,0
"Bardzo wydajny, nie widać różnicy...",POL,0
Bardzo dobry sprawdzony wielokrotnie,POL,0
proszek jest ok!,POL,0
Polecam,POL,0
ok.,POL,0
"Bardzo dobry proszek, pralka czysta, chemia dobrze działa.",POL,0
Odzież oraz pościel tym proszkiem jest dobrze doprana,POL,0
Dobra jakość za rozsądną cenę,POL,0
Towar zgodny z opisem,POL,0
Super proszek,POL,0
ok,POL,0
ok,POL,0
Dobry,POL,0
ok,POL,0
"dziękuję towar ok, szybko",POL,0
OK,POL,0
wszystko zgodnie z opisem,POL,0
Polecam,POL,0
Ok,POL,0
"proszek jest super pięknie dopiera odzież, pościel itp.",POL,0
dobry proszek,POL,0
"bardzo  dobry,świetnie usuwa plamy",POL,0
super,POL,0
ok,POL,0
Ok,POL,0
dobry proszek dopiera,POL,0
Polecam,POL,0
Jest bardzo dobry i skuteczny,POL,0
Ok,POL,0
Polecam.,POL,0
Ok,POL,0
Wszystko OK.,POL,0
ok,POL,0
ok,POL,0
proszek dobrze pierze.,POL,0
Bardzo dobry proszek do bardzo brudnych rzeczy.,POL,0
W pełni zadowolony za produktu. Polecam,POL,0
ok,POL,0
Superrrrrrrrrrrrr polecam w  1000%,POL,0
Używam od 5 lat. Jest OK,POL,0
Super,POL,0
Produkt spełnia moje oczekiwania. Jest super.,POL,0
Niska cena i dobra jakość. Nie ma sie do czego przyczepić ,POL,0
"Kupowałem wcześniej ten sam produkt i miał całkowicie inny, ładniejszy zapach. Mam porównanie bo zostało mi jeszcze trochę ze starego pudełka.",POL,0
zawsze go kupuję,POL,0
Widoczne na zdjęciu opakowanie w rzeczywstości jest inne. Proszę wstawić zdjęcie rzeczywistego opakowania to jest dość istotne. Na opakowaniu które otrzymałam nigdzie nie pisze ''vizir'' tym samym nie mam pewności czy produkt jest oryginalny.,POL,0
Jeden z lepszych proszków na polskim rynku.,POL,0
polecam,POL,0
Zgodny z opisem.,POL,0
swietny !!!,POL,0
"Kupiony już wielokrotnie, pierze dobrze i przyjemnie pachnie.",POL,0
ok,POL,0
"Proszek spakowany zostało tak, że naderwane zostały rogi, trzeba było kleić taśmą albo przesypać w inne opakowanie.",POL,0
Wszystko super. Polecam.,POL,0
Konkretny produkt. Wydajny  i u mnie lepiej sprawdza się od kapsułek,POL,0
pierze dość dobrze,POL,0
Polecam.,POL,0
"Jeszcze nie używałam, spodziewam się, że nie gorszy od Vizira ;))",POL,0
dobrze pierze,POL,0
Polecam.,POL,0
super ,POL,0
najlepszy jaki jest,POL,0
Świetny proszek! Polecam!,POL,0
Pierze. Kto zna ten używa.,POL,0
Super proszek,POL,0
"Polecam
",POL,0
Polecam,POL,0
"Sam fakt, że piorę w tym proszku od lat, mówi sam za siebie. Polecam!",POL,0
"Dobrze dopiera nawet mocno zabrudzone ubrania mechanika
Minusem jest zbrylanie",POL,0
niska cena,POL,0
super proszek,POL,0
Polecam,POL,0
"Uwielbiam ten proszek, ładnie pachnie.",POL,0
Ok,POL,0
Proszek jak proszek to moje drugie opakowanie. ,POL,0
"Proszek nie zostawia kamienia, pralka jest czysta, polecam.",POL,0
"dobra jakość, dobrze usuwa zabrudzenia.",POL,0
Ok. ,POL,0
Super,POL,0
ok.,POL,0
"wszystko ok, POLECAM!!!)))",POL,0
ok,POL,0
wszystko ok i szybko polecam,POL,0
super proszek,POL,0
Nazywanie tego vizir jest trochę na wyrost. Nie dopiera plam. ,POL,0
Ok,POL,0
super,POL,0
Mnie pasuje OK.,POL,0
Dobra jakość w stosunku do ceny,POL,0
"Wszystko w porządku ,polecam",POL,0
Dobry stosunek jakości do ceny.,POL,0
Ok,POL,0
Super,POL,0
"Jestem z niego bardzo zadowolona, bo dopiero bardzo brudne ciuchy po pracy w garażu (smar itp)",POL,0
OK,POL,0
"Dobry proszek, dobra cena",POL,0
100 % POLECAM SUPER PROSZEK.,POL,0
Ładny zapach. Jest ok ,POL,0
"Skutecznie usuwa zabrudzenia, jest ekonomiczny i w porównanie z innymi proszkami jest tańszy.",POL,0
Mega super,POL,0
Brak miarki,POL,0
Bardzo wydajny,POL,0
Ładny zapach,POL,0
Polecam,POL,0
ok,POL,0
Dobra jakość w dobrej cenie,POL,0
Ok,POL,0
Ok,POL,0
polecam ,POL,0
Jak dlamnie jeden z lepszych ,POL,0
bardzo dobry proszek,POL,0
ok,POL,0
Poprzednio kupiłem i był OK. Teraz dostałem uczulenia. Nie polecam.,POL,0
Szybko sprawnie i dokładnie. Polecam z czystym sumieniem,POL,0
wszystko zgodnie z opisem,POL,0
ok,POL,0
ok,POL,0
"Pomimo mniej znanej nazwy, proszek naprawdę dobrze pierze. ma ładny zapach. Polecam!",POL,0
Polecam w 100%,POL,0
Super cena do jakości.,POL,0
Polecam w 100 %,POL,0
ok,POL,0
ok,POL,0
super,POL,0
Ok,POL,0
Jest Ok.,POL,0
Kupuję od kilku lat. Polecam,POL,0
"Bardzo dobry proszek. Żona zadowolona, twierdzi że lepiej dopiera od większości marketowych w tej cenie. Zapach bardzo mocny.",POL,0
piorę  od kilku lat i jestem zadowolona z proszku polecam,POL,0
zdecydowanie polecam,POL,0
Naprawdę warto - w dobrej cenie mamy b. dobra jakość! Proszek bardzo dobrze pierze i pozostawia przyjemny zapach. Proszę nie przejmować się mało znaną nazwą. Liczy się jakość!,POL,0
Polecam,POL,0
"Bardzo dobry, uniwersalny proszek!!!",POL,0
Super ,POL,0
ok,POL,0
"Moim zdaniem jeden z lepszych na rynku. Radzi sobie dobrze zarówno z kolorami jak i białym praniem. Oczywiście jest to proszek uniwersalny, ale większość plam znika bez kłopotów.",POL,0
to kuz 5 opakowanie używam dodatkowo vanisha gold  do bialych ubrań i kolorowych z plamami i jest super,POL,0
Polecam,POL,0
Ok,POL,0
Proszek średniej jakości. Wystarczy na rok dla dwuosobowej rodziny.,POL,0
"Fajby, wydajny proszek. Ładnie dopiera. ",POL,0
Używam od dawna i jestem zadowolony,POL,0
ok,POL,0
"Jeden z nielicznych proszków, który nie wywołuje alergii u moich dzieci",POL,0
Polecam ,POL,0
ok,POL,0
Super jakość ,POL,0
Produkt najwyższej jakości. Proszek świetnie radzi sobie ze wszystkimi plamami. Zdecydowanie Polecam!,POL,0
Suuuper,POL,0
"Rewelacja, plamy znikają A białe rzeczy są jeszcze bielsze. ",POL,0
ok,POL,0
Dobry proszek,POL,0
"Konkurencyjna cena, wysoka jakość produktu, u mnie wystarcza na codzienne pranie przez 4 miesiące. Polecam :)",POL,0
Zgodny z opisem.,POL,0
"polecam ,dopiera wszystko ",POL,0
Dobry proszek za dobrą cenę.,POL,0
Po raz kolejny kupiłam ten proszek i jestem zadowolona.,POL,0
"Ten proszek jest znakomity, atrakcyjna cena, pojemność opakowania i jakość bez zarzutu...",POL,0
proszek ....  pierze  ....,POL,0
"kupuje od kilku lat, bardzo wydajny.",POL,0
super polecamy,POL,0
Ok,POL,0
skuteczny,POL,0
Produkt zgodny z opisem. Polecam,POL,0
Nie pofoba mi się zapach ,POL,0
POLECAM.,POL,0
Ok,POL,0
Polecam,POL,0
super!!!,POL,0
Polecam,POL,0
Bardzo dobry proszek ,POL,0
Do koloru oky,POL,0
Wszystko w jak najlepszym porządku. Polecam! :) ,POL,0
Ok,POL,0
Polecam,POL,0
Ok,POL,0
SPEŁNIA WYMAGANIA,POL,0
Ładnie pachnie ,POL,0
Bardzo ładny zapacg,POL,0
OK,POL,0
Bardzo polecam. Wydajny i podczas prania proszek nie zbija się w jeden kamień. ,POL,0
Bardzo dobry produkt w rozsądnej cenie. Polecam.,POL,0
Proszek bardzo dobrej jakości,POL,0
ok,POL,0
Ok,POL,0
Proszek bardzo dobrej jakości. Polecam,POL,0
Produkt najwyższej jakości. Polecam!,POL,0
Wysoka jakość,POL,0
"Wszystko ok, Polecam",POL,0
"Świetny, uniwersalny proszek do prania. ",POL,0
"dobrze pierze, ładnie pachnie",POL,0
"Polecam, dopiera każde zabrudzenie. Jakość nieporównywalnie wyższa niż polski Vizir.",POL,0
Ok,POL,0
Ok,POL,0
ok,POL,0
Sprawdzony produkt.,POL,0
dobry proszek,POL,0
Proszek bardzo dobrej jakości. Polecam ,POL,0
Świetna jakość ,POL,0
jest super,POL,0
"Dopiera białe i kolorowe materiału, biel pozostaje biała a nie szara. ",POL,0
ok,POL,0
"ok dobrze pierze /ja używam tylko do białego/, polecam",POL,0
żona zadowolona to chyba dobry,POL,0
Najlepszy jest różnica w praniu ,POL,0
Wszystko ok. Polecam. ,POL,0
"Proszek jeszcze nie używany, ale myślę że ok. ",POL,0
"Dobrej jakości produkt, przystępna cena!!!",POL,0
Wszystko w porządku. ,POL,0
ok,POL,0
"super,  ciuchy czyste żona zadowolona ",POL,0
"Naprawdę godny polecenia. Stosujemy go od 2 lat i do tej pory się nie zawiedliśmy. Wszystkim zastanawiającym się nad wyborem marki, sugeruję nie przejmować się że nazwa jest mało znana. Liczy się skuteczność, a tu jest naprawdę dobrze!",POL,0
ok,POL,0
ok,POL,0
Polecam,POL,0
ok,POL,0
Polecam w 100%,POL,0
Puki co brak alergii ,POL,0
Ma niebieskie i czerwone granulki a np Vizir z Biedry ich nie ma i jest słabszy.,POL,0
"Super proszek, bardzo ładnie pachnie i dobrze pierze, polecam.",POL,0
"Jest OK, ale bez szału",POL,0
zamawiałam proszek 3in1 a dostałam uniwersalny           ,POL,0
Ok,POL,0
Pudełko mogło być zapakowane folią .W czasie transportu jeden róg został delikatnie wgnieciony  Na szczęście nie zostało przerwane.,POL,0
bardzo dobry proszek.,POL,0
"Żona zadowolona, czyli polecam.",POL,0
"Dla mnie super,  ładnie pachnie i dobrze dopiera ",POL,0
Polecam!,POL,0
polecam . Intntensywny zapach,POL,0
Wszystko OK. Polecam. ,POL,0
OK,POL,0
Super Jakość,POL,0
P*O*L*E*C*A*M,POL,0
Jest ok szału nie ma ale jest git,POL,0
super ,POL,0
Produkt ok,POL,0
"Nigdy więcej! Na stronie napisane proszek niemiecki a to nie jest proszek niemiecki! Nie rozpuszcza się, nie pachnie, wszystko na nie!",POL,0
pierze dobrze,POL,0
Dobra jakość rozsadna cena,POL,0
Spodziewałem się większej mocy prania.,POL,0
"Proszek rewelacyjny zapach, super pierze ubrania ! Polecam ",POL,0
Nie polecam.,POL,0
Dobra jakość . Polecam innym,POL,0
"Fajny proszek. Ładnie pachnie, jest wydajny",POL,0
ok,POL,0
Pięknie pachnie ,POL,0
polecam,POL,0
Polecam. ,POL,0
"Porównywalny z naszym vizirem, jestem zadowolona. ",POL,0
Polecam,POL,0
Dobra jakość-bez uwag. Korzystam z niego już kolejny raz. ,POL,0
Super proszek ,POL,0
Proszek ładnie pachnie i dobrze dopiera ubrania. ,POL,0
Stosunek jakości do ceny bardzo dobry. Zamieniliśmy Vizir na Gama i w jakości prania nie ma różnicy.,POL,0
Jest wydajny. Skoda że nie czuć zapachu ,POL,0
Ok,POL,0
To już nie ten vizir co kiedyś ,POL,0
ok,POL,0
Dobry proszek w świetnej cenie,POL,0
"Proszek wydaje się na ok, ale nie dopiera plam. Nie jest godny polecenia.",POL,0
Polecam proszek.,POL,0
ok,POL,0
ok,POL,0
Super,POL,0
"Proszek w porządku, pierze.",POL,0
Wszystko szybko i sprawnie. Polecam.,POL,0
ok,POL,0
SUPER,POL,0
Pięknie pachnie. ,POL,0
Super ,POL,0
ok,POL,0
"Proszek jak proszek. Pierze i tyle, ale jakichś specjalnych efektów nie zauważyłem.",POL,0
"Zdecydowanie polecam proszek, dobrze pierze , ładnie pachnie. ",POL,0
Jest ok ale jakość taka sobie.,POL,0
Ładnie dopiera nawet najwieksze plamy. Ladnie pachnie,POL,0
Ok,POL,0
Polecam ,POL,0
"Super proszek, bardzo dobrze dopiera ciuszki syna ",POL,0
Zwykly proszek.,POL,0
Ok,POL,0
Żona zadowolona. ,POL,0
ok,POL,0
"Bardzo dobry produkt , Polecam.",POL,0
Wszystko OK! Polecam!,POL,0
Dobra jakość proszku,POL,0
wszystko w jak najlepszym porządku,POL,0
Produkcja w Hiszpanii. ,POL,0
Bardzo dobrze pierze zarówno kolory jak i białe,POL,0
Polecam ,POL,0
dobry,POL,0
Jak zawsze super! zapach i wydajność.,POL,0
Polecam ,POL,0
Produkt godny polecenia.,POL,0
Zgodny z opisem. Wydajny. POLECAM,POL,0
"Bardzo opłacalny zestaw, każdemu kto dużo pierze nie trzeba zachwalać Vizira. ",POL,0
"Dobra jakość, dopiera nawet mocne zabrudzenia",POL,0
pachnie pięknie i jest łagodny nie uczula dla dzieci ,POL,0
Świetny produkt ,POL,0
Super ,POL,0
Polecam ten produkt. ,POL,0
"Bardzo dobry proszek,ładny zapach",POL,0
"Ładnie pachnie, ",POL,0
Wszystko ok,POL,0
Ok,POL,0
Produkt zgodny z opisem.Ładnie pachnie.Na pewno jeszcze go kupię.,POL,0
Dobry stosunek jakość/cena.,POL,0
"prać pierze, skarpety jak nowe",POL,0
"Świetny proszek, polecam bardzo gorąco!",POL,0
polecam w 100 %,POL,0
"Świetny proszę, polecam",POL,0
"bardzo dobry proszek, polecam",POL,0
Pachnie ladnie,POL,0
Jestem zadowolony z jakości prania,POL,0
Mam mieszane uczucia. Niektóre rzeczy musiałam wyprać dwa razy. ,POL,0
"Bardzo dobry produkt, przyjemny zapach, usuwa zaschnięte plamy",POL,0
Polecam !,POL,0
Bardzo dobry proszek jak za taką cenę. Polecam,POL,0
Dobrze dopiera zabrudzenia.,POL,0
polecam,POL,0
Wszystko ok. Polecam.,POL,0
bez uwag,POL,0
Najlepszy proszek,POL,0
Dobra jakość.,POL,0
"Proszek do wszystkich rodzajów tkanin i wszystkich kolorów, co jest bardzo wygodne :)",POL,0
Bardzo dobry proszek. Polecam!,POL,0
Dopiera nawet najwieksze zabrudzenia,POL,0
"Bardzo dobrze ,nie było żadnych problemów",POL,0
"Super proszek, świetnie się wypłukuje, nie pozostawia śladów na ubraniach, ładnie dopiera.",POL,0
Super produkt. Polecam,POL,0
Polecam,POL,0
Polecam,POL,0
Polecam,POL,0
okej,POL,0
"Piękny zapach, ładnie pierze.",POL,0
jest ok,POL,0
"proszek ok, pierze",POL,0
Polecam,POL,0
"Zapach ekstra , działanie o wiele lepsze niż dostępnego w naszych sklepach.
Warty polecenia nie zosatwia nawet śladów na ciemniejszych ubraniach",POL,0
ladnie pachnie,POL,0
ok,POL,0
Polecam,POL,0
OK !!!!!,POL,0
Liczyłem na lesze efekty.,POL,0
"dobrze pierze,rozpuszcza się,ładnie pachnie.",POL,0
Szybko sprawnie profesjonalnie :),POL,0
nie zauważyłem różnicy od polskich proszków ,POL,0
Ładnie pierze :),POL,0
ok,POL,0
Polecam!,POL,0
Super długo utrzymuje zapach wypranych ubrań,POL,0
Polecam!,POL,0
Kupiony po raz kolejny. Jakość nadal super.Polecam!!!,POL,0
Polecam. Najwyższa jakość.,POL,0
polecam,POL,0
Polecam!!!!,POL,0
Polecam!!!!,POL,0
używam go regularnie. jestem zadowolony,POL,0
ok.,POL,0
Ok.,POL,0
ok,POL,0
ok,POL,0
"Bardzo dobry i wydajny proszek, spieras plamy i pięknie pachnie",POL,0
Polecam sprzedawcę.,POL,0
Jakoś pierwsza klasa ,POL,0
Bardzo dobry. Polecam.,POL,0
fajnie pierze ,POL,0
dobry stosunek ceny do jakości,POL,0
Polecam,POL,0
Pierze :),POL,0
Wszystko zgodne z opisem polecam.Szybko i bezproblemowo.,POL,0
Wszystko ok polecam!!!!!!,POL,0
"Przyszła Gama, a miał być Vizir zgodnie z opisem oferty. Na paragonie również widnieje słowo Vizir.",POL,0
gacie pierze aż miło,POL,0
ładnie pachnie.,POL,0
Proszek bardzo dobrej jakości.,POL,0
"Szybko i sprawnie , polecam",POL,0
POLECAM,POL,0
Działa,POL,0
Proszek super cena jeszcze lepsza. Polecam ,POL,0
Polecam,POL,0
ok,POL,0
ok,POL,0
"bardzo dobry ,sprawdzony",POL,0
Zawsze wszystko ok.,POL,0
Wszystko ok,POL,0
Jakość ok i cena też. Polecam,POL,0
"Piękny zapach, super się rozpuszcza i na prawdę warto go kupić ",POL,0
super,POL,0
Towar zgodny z opisem,POL,0
"Proszek bardzo ładnie pachnie, skutecznie usuwa plamy. Jestem pozytywnie zaskoczony!",POL,0
OK!,POL,0
Super,POL,0
Polecam! :) ,POL,0
"Nic nadzwyczajnego, proszek jak to proszek... niestety nie pachnie zbyt ładnie i słabo się pieni",POL,0
"PRODUKT REWELACYJNY,POLECAM",POL,0
Produkt super !!,POL,0
Ekstra proszek,POL,0
Dobra jakość w niskiej cenie polecam,POL,0
ok,POL,0
Bardzo dobrze pierze ten proszek,POL,0
"Proszek jak proszek , rewelacji nie ma.",POL,0
"polecam!!!!
OK",POL,0
bdb,POL,0
Polecam,POL,0
Dobry produkt.,POL,0
ok,POL,0
"Dobrze zapakowany, zapach przyjemny Polecam",POL,0
Mega produkt spradzony. ,POL,0
Super,POL,0
Super,POL,0
polecam,POL,0
ok,POL,0
Polecam.,POL,0
ok,POL,0
"Produkt słabej jakosci, ubrania słabo doprane przy większym zabrudzeniu nie radzi sobie. drugi raz nie kupie. ",POL,0
Do vizira trochę brakuje.,POL,0
Polecam !,POL,0
"Bardzo wydajny, pozostawia ładny zapach, dobrze radzi sobie z plamami. Jedna uwaga - to proszek to prania białego (taka informacja jest na etykiecie).",POL,0
super!,POL,0
Polecam w 100 %,POL,0
ok,POL,0
ok,POL,0
"Ładnie pachnie.
dobra wydajność, dopiera. 
Zwracam uwagę ,że proszek jest produkowany koło Barcelony przez firmę Bluesun, na rynek Europy zachodniej (pod różnymi nazwami ) na licencji Vizir. 
Nie jest to proszek niemiecki - jest to wersja proszku na rynek niemiecki - co świadczy o jego jakości.
Proszek z tej fabryki nie jest produkowany na żaden kraj Europy wschodniej . ",POL,0
OK,POL,0
wszystko ok,POL,0
wszystko według opisu zgadza się polecam,POL,0
Dobry produkt. Polecam,POL,0
"OK, POLECAM!!!",POL,0
POLECAM ! ! ,POL,0
Jest dobrej jakości,POL,0
"Dobrze pierze, ale zapachowo lepszy Persil",POL,0
No cóż. Miało być wow a nawet przetarcia z błota na spodniach nie wyprał,POL,0
Super jakość za bardzo rozsądną cenę.,POL,0
"Super , bardzo dobry proszek.",POL,0
wszystko ok,POL,0
Super zapach.,POL,0
Polecam,POL,0
Wszystko OK. Polecam!,POL,0
To jest naprawdę bardzo dobry proszek. ,POL,0
to nie jest vizir,POL,0
"Proszek źle się rozpuszcza, w dozowniku po praniu zawsze zostaje dość duża ilość proszku. Mam porównanie z prawdziwym Vizirem i proszek Gama z całą pewnością nawet koło Viziru nie stał.",POL,0
Było lepiej pod względem jakości proszku.,POL,0
"Nie wiem jak z jakością proszku, ale nie jest to produkt niemiecki. Kod kreskowy wskazuje na Hiszpanię, więc opis wprowadza w błąd",POL,0
Nie pachnie jak vizir,POL,0
Produkt zgodny z opisem,POL,0
ok,POL,0
"Jak na swoją cenę to nie ma co wybrzydzać. Nie pozostawia białych śladów na ubraniu, rozpuszcza się dobrze. Zapach taki sobie, bardzo słaby.",POL,0
najlepszy proszek ever ;) ,POL,0
super proszek,POL,0
Polecam!,POL,0
Super proszek dobra jakość ,POL,0
"Bardzo dobry proszek! Kupowany już kolejny raz. Sprawdza się, ładnie pachnie i jest stosunkowo tani. Proszę nie przejmować się mniej znaną nazwą! Warto!",POL,0
"jak vizir ,wydajny ",POL,0
proszek na 90/100 sprostał moim oczekiwaniom. Cena za to rewelacyjna. Jakość do ceny = moje zadowolenie. Polecam,POL,0
"Zrobiłem pranie i... zero zapachu, null. Mam nadzieję, że się doprało.",POL,0
wszystko tak jak powinno byc,POL,0
Super cena,POL,0
Bardzo dobry proszek w dobrej cenie. ,POL,0
"Używam od lat.najlepszy w swojej klasie
",POL,0
Ok ,POL,0
ok,POL,0
Bardzo dobry proszek w ekonomicznym opakowaniu. Polecam,POL,0
Polecam,POL,0
Super polecam,POL,0
Polecam proszek.,POL,0
najlepszy proszek w tym przedziale cenowym. ,POL,0
"Nie mam zastrzeżeń, polecam",POL,0
Bardzo dobry proszek. ,POL,0
Bardzo dobry proszek o przyjemnym zapachu i dobrej jakości prania do białego i kolorów w temp.40 st.,POL,0
Pięknie pachnie. ,POL,0
"Nie polecam, w porównaniu z naszym Vizirem po prostu śmierdzi
",POL,0
"Nie widzę jakiejkolwiek różnicy pomiędzy zakupionym tym proszkiem a o wiele droższymi, a używałem już bardzo wiele. Wiadomo, że jak coś jest bardzo, bardzo, bardzo  zabrudzone to trzeba i tak użyć innej chemii. Za te pieniądze, super sprawa. Będę kupował regularnie. ",POL,0
Tylko tego proszku używam na 5 osób starcza na 4 miesiące,POL,0
"Bardzo wydajny. Wszystkie nawet te FIRMOWE dostępne w Polskich sklepach są bez porównania. Ubrania ładnie pachną, brak problemów ze skórą u domowników. Polecam i na pewno znowu kupię ",POL,0
Korzystam od dawna i nie mam negatywnych uwag. Ok.,POL,0
Stosuje od pewnego czasu jako zamiennik polskiego vizira i daje rade,POL,0
